X,CH1,CH2,
Second,Volt,Volt,
1.10728e-03,-1.76e+00,-2.40e-01,
1.10728e-03,-1.84e+00,-2.40e-01,
1.10728e-03,-1.76e+00,-2.00e-01,
1.10728e-03,-1.76e+00,-2.40e-01,
1.10728e-03,-1.92e+00,-2.20e-01,
1.10729e-03,-1.84e+00,-2.40e-01,
1.10729e-03,-1.84e+00,-2.40e-01,
1.10729e-03,-1.84e+00,-2.20e-01,
1.10729e-03,-1.76e+00,-2.20e-01,
1.10729e-03,-1.84e+00,-2.20e-01,
1.10730e-03,-1.76e+00,-2.40e-01,
1.10730e-03,-1.76e+00,-2.40e-01,
1.10730e-03,-1.76e+00,-2.20e-01,
1.10730e-03,-1.76e+00,-2.40e-01,
1.10730e-03,-1.84e+00,-2.00e-01,
1.10731e-03,-1.76e+00,-2.60e-01,
1.10731e-03,-1.76e+00,-2.40e-01,
1.10731e-03,-1.76e+00,-2.00e-01,
1.10731e-03,-1.76e+00,-2.40e-01,
1.10731e-03,-1.84e+00,-2.20e-01,
1.10732e-03,-1.84e+00,-2.40e-01,
1.10732e-03,-1.60e+00,-2.40e-01,
1.10732e-03,-1.76e+00,-2.00e-01,
1.10732e-03,-1.76e+00,-2.40e-01,
1.10732e-03,-1.84e+00,-2.20e-01,
1.10733e-03,-1.76e+00,-2.60e-01,
1.10733e-03,-1.68e+00,-2.40e-01,
1.10733e-03,-1.76e+00,-2.00e-01,
1.10733e-03,-1.76e+00,-2.40e-01,
1.10733e-03,-1.84e+00,-2.20e-01,
1.10734e-03,-1.76e+00,-2.40e-01,
1.10734e-03,-1.76e+00,-2.40e-01,
1.10734e-03,-1.76e+00,-2.00e-01,
1.10734e-03,-1.68e+00,-2.40e-01,
1.10734e-03,-1.76e+00,-2.20e-01,
1.10735e-03,-1.76e+00,-2.40e-01,
1.10735e-03,-1.76e+00,-2.20e-01,
1.10735e-03,-1.76e+00,-2.20e-01,
1.10735e-03,-1.68e+00,-2.40e-01,
1.10735e-03,-1.76e+00,-2.20e-01,
1.10736e-03,-1.76e+00,-2.40e-01,
1.10736e-03,-1.76e+00,-2.20e-01,
1.10736e-03,-1.76e+00,-2.00e-01,
1.10736e-03,-1.76e+00,-2.60e-01,
1.10736e-03,-1.84e+00,-2.20e-01,
1.10737e-03,-1.76e+00,-2.40e-01,
1.10737e-03,-1.76e+00,-2.40e-01,
1.10737e-03,-1.76e+00,-2.00e-01,
1.10737e-03,-1.76e+00,-2.40e-01,
1.10737e-03,-1.76e+00,-2.20e-01,
1.10738e-03,-1.76e+00,-2.40e-01,
1.10738e-03,-1.76e+00,-2.20e-01,
1.10738e-03,-1.76e+00,-2.20e-01,
1.10738e-03,-1.76e+00,-2.40e-01,
1.10738e-03,-1.84e+00,-2.20e-01,
1.10739e-03,-1.76e+00,-2.60e-01,
1.10739e-03,-1.76e+00,-2.20e-01,
1.10739e-03,-1.68e+00,-2.00e-01,
1.10739e-03,-1.68e+00,-2.40e-01,
1.10739e-03,-1.76e+00,-2.20e-01,
1.10740e-03,-1.76e+00,-2.40e-01,
1.10740e-03,-1.76e+00,-2.40e-01,
1.10740e-03,-1.76e+00,-2.00e-01,
1.10740e-03,-1.76e+00,-2.20e-01,
1.10740e-03,-1.84e+00,-2.20e-01,
1.10741e-03,-1.76e+00,-2.40e-01,
1.10741e-03,-1.60e+00,-2.40e-01,
1.10741e-03,-1.76e+00,-2.20e-01,
1.10741e-03,-1.76e+00,-2.40e-01,
1.10741e-03,-1.84e+00,-2.20e-01,
1.10742e-03,-1.76e+00,-2.60e-01,
1.10742e-03,-1.76e+00,-2.20e-01,
1.10742e-03,-1.76e+00,-2.00e-01,
1.10742e-03,-1.76e+00,-2.40e-01,
1.10742e-03,-1.84e+00,-2.20e-01,
1.10743e-03,-1.76e+00,-2.40e-01,
1.10743e-03,-1.76e+00,-2.40e-01,
1.10743e-03,-1.76e+00,-2.00e-01,
1.10743e-03,-1.76e+00,-2.40e-01,
1.10743e-03,-1.76e+00,-2.20e-01,
1.10744e-03,-1.76e+00,-2.40e-01,
1.10744e-03,-1.76e+00,-2.20e-01,
1.10744e-03,-1.76e+00,-2.20e-01,
1.10744e-03,-1.76e+00,-2.40e-01,
1.10744e-03,-1.84e+00,-2.20e-01,
1.10745e-03,-1.76e+00,-2.60e-01,
1.10745e-03,-1.76e+00,-2.20e-01,
1.10745e-03,-1.76e+00,-2.00e-01,
1.10745e-03,-1.76e+00,-2.60e-01,
1.10745e-03,-1.84e+00,-2.20e-01,
1.10746e-03,-1.84e+00,-2.40e-01,
1.10746e-03,-1.76e+00,-2.40e-01,
1.10746e-03,-1.76e+00,-2.00e-01,
1.10746e-03,-1.76e+00,-2.20e-01,
1.10746e-03,-1.84e+00,-2.20e-01,
1.10747e-03,-1.76e+00,-2.40e-01,
1.10747e-03,-1.76e+00,-2.20e-01,
1.10747e-03,-1.76e+00,-2.00e-01,
1.10747e-03,-1.76e+00,-2.40e-01,
1.10747e-03,-1.84e+00,-2.20e-01,
1.10748e-03,-1.84e+00,-2.60e-01,
1.10748e-03,-1.76e+00,-2.20e-01,
1.10748e-03,-1.76e+00,-2.00e-01,
1.10748e-03,-1.76e+00,-2.40e-01,
1.10748e-03,-1.84e+00,-2.20e-01,
1.10749e-03,-1.76e+00,-2.40e-01,
1.10749e-03,-1.76e+00,-2.40e-01,
1.10749e-03,-1.76e+00,-2.20e-01,
1.10749e-03,-1.76e+00,-2.20e-01,
1.10749e-03,-1.84e+00,-2.20e-01,
1.10750e-03,-1.76e+00,-2.40e-01,
1.10750e-03,-1.76e+00,-2.40e-01,
1.10750e-03,-1.76e+00,-2.00e-01,
1.10750e-03,-1.76e+00,-2.40e-01,
1.10750e-03,-1.84e+00,-2.20e-01,
1.10751e-03,-1.84e+00,-2.60e-01,
1.10751e-03,-1.76e+00,-2.40e-01,
1.10751e-03,-1.76e+00,-2.00e-01,
1.10751e-03,-1.76e+00,-2.40e-01,
1.10751e-03,-1.84e+00,-2.20e-01,
1.10752e-03,-1.76e+00,-2.40e-01,
1.10752e-03,-1.76e+00,-2.20e-01,
1.10752e-03,-1.68e+00,-2.00e-01,
1.10752e-03,-1.76e+00,-2.40e-01,
1.10752e-03,-1.84e+00,-2.20e-01,
1.10753e-03,-1.76e+00,-2.60e-01,
1.10753e-03,-1.76e+00,-2.20e-01,
1.10753e-03,-1.76e+00,-2.00e-01,
1.10753e-03,-1.76e+00,-2.40e-01,
1.10753e-03,-1.76e+00,-2.00e-01,
1.10754e-03,-1.76e+00,-2.40e-01,
1.10754e-03,-1.76e+00,-2.40e-01,
1.10754e-03,-1.68e+00,-2.00e-01,
1.10754e-03,-1.76e+00,-2.40e-01,
1.10754e-03,-1.84e+00,-2.20e-01,
1.10755e-03,-1.76e+00,-2.40e-01,
1.10755e-03,-1.76e+00,-2.40e-01,
1.10755e-03,-1.76e+00,-2.00e-01,
1.10755e-03,-1.76e+00,-2.40e-01,
1.10755e-03,-1.84e+00,-2.20e-01,
1.10756e-03,-1.76e+00,-2.40e-01,
1.10756e-03,-1.76e+00,-2.20e-01,
1.10756e-03,-1.76e+00,-2.00e-01,
1.10756e-03,-1.76e+00,-2.40e-01,
1.10756e-03,-1.76e+00,-2.00e-01,
1.10757e-03,-1.76e+00,-2.40e-01,
1.10757e-03,-1.76e+00,-2.40e-01,
1.10757e-03,-1.76e+00,-2.00e-01,
1.10757e-03,-1.68e+00,-2.40e-01,
1.10757e-03,-1.84e+00,-2.20e-01,
1.10758e-03,-1.84e+00,-2.40e-01,
1.10758e-03,-1.76e+00,-2.40e-01,
1.10758e-03,-1.76e+00,-2.20e-01,
1.10758e-03,-1.76e+00,-2.40e-01,
1.10758e-03,-1.84e+00,-2.00e-01,
1.10759e-03,-1.76e+00,-2.60e-01,
1.10759e-03,-1.84e+00,-2.20e-01,
1.10759e-03,-1.76e+00,-2.00e-01,
1.10759e-03,-1.76e+00,-2.40e-01,
1.10759e-03,-1.84e+00,-2.20e-01,
1.10760e-03,-1.84e+00,-2.40e-01,
1.10760e-03,-1.76e+00,-2.40e-01,
1.10760e-03,-1.84e+00,-2.00e-01,
1.10760e-03,-1.76e+00,-2.40e-01,
1.10760e-03,-1.84e+00,-2.20e-01,
1.10761e-03,-1.84e+00,-2.40e-01,
1.10761e-03,-1.76e+00,-2.40e-01,
1.10761e-03,-1.76e+00,-2.20e-01,
1.10761e-03,-1.76e+00,-2.40e-01,
1.10761e-03,-1.84e+00,-2.20e-01,
1.10762e-03,-1.84e+00,-2.60e-01,
1.10762e-03,-1.76e+00,-2.20e-01,
1.10762e-03,-1.84e+00,-2.00e-01,
1.10762e-03,-1.76e+00,-2.40e-01,
1.10762e-03,-1.84e+00,-2.20e-01,
1.10763e-03,-1.76e+00,-2.40e-01,
1.10763e-03,-1.76e+00,-2.40e-01,
1.10763e-03,-1.76e+00,-2.00e-01,
1.10763e-03,-1.76e+00,-2.40e-01,
1.10763e-03,-1.84e+00,-2.20e-01,
1.10764e-03,-1.84e+00,-2.40e-01,
1.10764e-03,-1.76e+00,-2.20e-01,
1.10764e-03,-1.84e+00,-2.20e-01,
1.10764e-03,-1.76e+00,-2.40e-01,
1.10764e-03,-1.84e+00,-2.20e-01,
1.10765e-03,-1.76e+00,-2.60e-01,
1.10765e-03,-1.76e+00,-2.40e-01,
1.10765e-03,-1.76e+00,-2.00e-01,
1.10765e-03,-1.76e+00,-2.60e-01,
1.10765e-03,-1.84e+00,-2.20e-01,
1.10766e-03,-1.76e+00,-2.40e-01,
1.10766e-03,-1.76e+00,-2.40e-01,
1.10766e-03,-1.76e+00,-2.20e-01,
1.10766e-03,-1.76e+00,-2.40e-01,
1.10766e-03,-1.84e+00,-2.20e-01,
1.10767e-03,-1.76e+00,-2.60e-01,
1.10767e-03,-1.76e+00,-2.40e-01,
1.10767e-03,-1.76e+00,-2.20e-01,
1.10767e-03,-1.76e+00,-2.40e-01,
1.10767e-03,-1.84e+00,-2.20e-01,
1.10768e-03,-1.84e+00,-2.40e-01,
1.10768e-03,-1.76e+00,-2.40e-01,
1.10768e-03,-1.76e+00,-2.00e-01,
1.10768e-03,-1.68e+00,-2.40e-01,
1.10768e-03,-1.84e+00,-2.20e-01,
1.10769e-03,-1.76e+00,-2.40e-01,
1.10769e-03,-1.76e+00,-2.40e-01,
1.10769e-03,-1.76e+00,-2.00e-01,
1.10769e-03,-1.68e+00,-2.20e-01,
1.10769e-03,-1.76e+00,-2.20e-01,
1.10770e-03,-1.76e+00,-2.40e-01,
1.10770e-03,-1.68e+00,-2.20e-01,
1.10770e-03,-1.76e+00,-2.00e-01,
1.10770e-03,-1.76e+00,-2.40e-01,
1.10770e-03,-1.84e+00,-2.20e-01,
1.10771e-03,-1.76e+00,-2.60e-01,
1.10771e-03,-1.76e+00,-2.40e-01,
1.10771e-03,-1.76e+00,-2.00e-01,
1.10771e-03,-1.76e+00,-2.40e-01,
1.10771e-03,-1.84e+00,-2.20e-01,
1.10772e-03,-1.76e+00,-2.40e-01,
1.10772e-03,-1.76e+00,-2.20e-01,
1.10772e-03,-1.76e+00,-2.00e-01,
1.10772e-03,-1.76e+00,-2.20e-01,
1.10772e-03,-1.84e+00,-2.20e-01,
1.10773e-03,-1.76e+00,-2.60e-01,
1.10773e-03,-1.76e+00,-2.20e-01,
1.10773e-03,-1.76e+00,-2.00e-01,
1.10773e-03,-1.76e+00,-2.40e-01,
1.10773e-03,-1.76e+00,-2.20e-01,
1.10774e-03,-1.76e+00,-2.60e-01,
1.10774e-03,-1.76e+00,-2.40e-01,
1.10774e-03,-1.84e+00,-2.00e-01,
1.10774e-03,-1.76e+00,-2.40e-01,
1.10774e-03,-1.84e+00,-2.20e-01,
1.10775e-03,-1.76e+00,-2.40e-01,
1.10775e-03,-1.76e+00,-2.20e-01,
1.10775e-03,-1.76e+00,-2.20e-01,
1.10775e-03,-1.76e+00,-2.20e-01,
1.10775e-03,-1.84e+00,-2.20e-01,
1.10776e-03,-1.76e+00,-2.40e-01,
1.10776e-03,-1.76e+00,-2.20e-01,
1.10776e-03,-1.76e+00,-2.20e-01,
1.10776e-03,-1.76e+00,-2.40e-01,
1.10776e-03,-1.84e+00,-2.00e-01,
1.10777e-03,-1.84e+00,-2.40e-01,
1.10777e-03,-1.76e+00,-2.40e-01,
1.10777e-03,-1.76e+00,-2.00e-01,
1.10777e-03,-1.76e+00,-2.40e-01,
1.10777e-03,-1.84e+00,-2.20e-01,
1.10778e-03,-1.84e+00,-2.40e-01,
1.10778e-03,-1.76e+00,-2.40e-01,
1.10778e-03,-1.76e+00,-2.20e-01,
1.10778e-03,-1.76e+00,-2.20e-01,
1.10778e-03,-1.84e+00,-2.20e-01,
1.10779e-03,-1.76e+00,-2.60e-01,
1.10779e-03,-1.76e+00,-2.20e-01,
1.10779e-03,-1.76e+00,-2.20e-01,
1.10779e-03,-1.76e+00,-2.40e-01,
1.10779e-03,-1.76e+00,-2.20e-01,
1.10780e-03,-1.76e+00,-2.40e-01,
1.10780e-03,-1.76e+00,-2.40e-01,
1.10780e-03,-1.76e+00,-2.00e-01,
1.10780e-03,-1.76e+00,-2.40e-01,
1.10780e-03,-1.84e+00,-2.20e-01,
1.10781e-03,-1.76e+00,-2.40e-01,
1.10781e-03,-1.76e+00,-2.20e-01,
1.10781e-03,-1.76e+00,-2.20e-01,
1.10781e-03,-1.68e+00,-2.40e-01,
1.10781e-03,-1.84e+00,-2.20e-01,
1.10782e-03,-1.76e+00,-2.60e-01,
1.10782e-03,-1.76e+00,-2.20e-01,
1.10782e-03,-1.76e+00,-2.00e-01,
1.10782e-03,-1.76e+00,-2.40e-01,
1.10782e-03,-1.84e+00,-2.20e-01,
1.10783e-03,-1.76e+00,-2.40e-01,
1.10783e-03,-1.76e+00,-2.40e-01,
1.10783e-03,-1.76e+00,-2.00e-01,
1.10783e-03,-1.76e+00,-2.20e-01,
1.10783e-03,-1.84e+00,-2.20e-01,
1.10784e-03,-1.76e+00,-2.40e-01,
1.10784e-03,-1.76e+00,-2.20e-01,
1.10784e-03,-1.76e+00,-2.20e-01,
1.10784e-03,-1.76e+00,-2.40e-01,
1.10784e-03,-1.76e+00,-2.00e-01,
1.10785e-03,-1.76e+00,-2.40e-01,
1.10785e-03,-1.76e+00,-2.20e-01,
1.10785e-03,-1.76e+00,-2.00e-01,
1.10785e-03,-1.76e+00,-2.40e-01,
1.10785e-03,-1.84e+00,-2.20e-01,
1.10786e-03,-1.76e+00,-2.40e-01,
1.10786e-03,-1.76e+00,-2.40e-01,
1.10786e-03,-1.76e+00,-2.00e-01,
1.10786e-03,-1.68e+00,-2.20e-01,
1.10786e-03,-1.76e+00,-2.20e-01,
1.10787e-03,-1.76e+00,-2.40e-01,
1.10787e-03,-1.76e+00,-2.20e-01,
1.10787e-03,-1.68e+00,-2.20e-01,
1.10787e-03,-1.68e+00,-2.40e-01,
1.10787e-03,-1.76e+00,-2.20e-01,
1.10788e-03,-1.76e+00,-2.40e-01,
1.10788e-03,-1.76e+00,-2.20e-01,
1.10788e-03,-1.76e+00,-2.00e-01,
1.10788e-03,-1.76e+00,-2.40e-01,
1.10788e-03,-1.84e+00,-2.20e-01,
1.10789e-03,-1.76e+00,-2.40e-01,
1.10789e-03,-1.76e+00,-2.40e-01,
1.10789e-03,-1.76e+00,-2.00e-01,
1.10789e-03,-1.76e+00,-2.40e-01,
1.10789e-03,-1.76e+00,-2.20e-01,
1.10790e-03,-1.76e+00,-2.60e-01,
1.10790e-03,-1.68e+00,-2.20e-01,
1.10790e-03,-1.76e+00,-2.20e-01,
1.10790e-03,-1.68e+00,-2.40e-01,
1.10790e-03,-1.84e+00,-2.00e-01,
1.10791e-03,-1.76e+00,-2.40e-01,
1.10791e-03,-1.76e+00,-2.40e-01,
1.10791e-03,-1.76e+00,-2.00e-01,
1.10791e-03,-1.76e+00,-2.40e-01,
1.10791e-03,-1.84e+00,-2.20e-01,
1.10792e-03,-1.76e+00,-2.40e-01,
1.10792e-03,-1.76e+00,-2.40e-01,
1.10792e-03,-1.76e+00,-2.00e-01,
1.10792e-03,-1.76e+00,-2.20e-01,
1.10792e-03,-1.84e+00,-2.20e-01,
1.10793e-03,-1.76e+00,-2.60e-01,
1.10793e-03,-1.76e+00,-2.20e-01,
1.10793e-03,-1.76e+00,-2.20e-01,
1.10793e-03,-1.76e+00,-2.40e-01,
1.10793e-03,-1.84e+00,-2.00e-01,
1.10794e-03,-1.76e+00,-2.60e-01,
1.10794e-03,-1.76e+00,-2.40e-01,
1.10794e-03,-1.84e+00,-1.80e-01,
1.10794e-03,-1.76e+00,-2.40e-01,
1.10794e-03,-1.84e+00,-2.40e-01,
1.10795e-03,-1.76e+00,-2.40e-01,
1.10795e-03,-1.76e+00,-2.40e-01,
1.10795e-03,-1.76e+00,-2.00e-01,
1.10795e-03,-1.76e+00,-2.20e-01,
1.10795e-03,-1.84e+00,-2.20e-01,
1.10796e-03,-1.76e+00,-2.60e-01,
1.10796e-03,-1.76e+00,-2.20e-01,
1.10796e-03,-1.76e+00,-2.20e-01,
1.10796e-03,-1.76e+00,-2.40e-01,
1.10796e-03,-1.84e+00,-2.20e-01,
1.10797e-03,-1.76e+00,-2.40e-01,
1.10797e-03,-1.76e+00,-2.40e-01,
1.10797e-03,-1.76e+00,-2.00e-01,
1.10797e-03,-1.76e+00,-2.40e-01,
1.10797e-03,-1.84e+00,-2.20e-01,
1.10798e-03,-1.76e+00,-2.40e-01,
1.10798e-03,-1.76e+00,-2.20e-01,
1.10798e-03,-1.76e+00,-2.20e-01,
1.10798e-03,-1.68e+00,-2.40e-01,
1.10798e-03,-1.76e+00,-2.20e-01,
1.10799e-03,-1.76e+00,-2.60e-01,
1.10799e-03,-1.76e+00,-2.20e-01,
1.10799e-03,-1.76e+00,-2.00e-01,
1.10799e-03,-1.76e+00,-2.40e-01,
1.10799e-03,-1.84e+00,-2.20e-01,
1.10800e-03,-1.76e+00,-2.40e-01,
1.10800e-03,-1.76e+00,-2.40e-01,
1.10800e-03,-1.76e+00,-2.00e-01,
1.10800e-03,-1.76e+00,-2.40e-01,
1.10800e-03,-1.76e+00,-2.40e-01,
1.10801e-03,-1.76e+00,-2.40e-01,
1.10801e-03,-1.76e+00,-2.20e-01,
1.10801e-03,-1.76e+00,-2.20e-01,
1.10801e-03,-1.76e+00,-2.20e-01,
1.10801e-03,-1.84e+00,-2.20e-01,
1.10802e-03,-1.84e+00,-2.60e-01,
1.10802e-03,-1.76e+00,-2.40e-01,
1.10802e-03,-1.76e+00,-2.00e-01,
1.10802e-03,-1.76e+00,-2.40e-01,
1.10802e-03,-1.76e+00,-2.20e-01,
1.10803e-03,-1.76e+00,-2.60e-01,
1.10803e-03,-1.76e+00,-2.40e-01,
1.10803e-03,-1.68e+00,-2.00e-01,
1.10803e-03,-1.68e+00,-2.40e-01,
1.10803e-03,-1.76e+00,-2.20e-01,
1.10804e-03,-1.76e+00,-2.40e-01,
1.10804e-03,-1.68e+00,-2.20e-01,
1.10804e-03,-1.76e+00,-2.20e-01,
1.10804e-03,-1.68e+00,-2.20e-01,
1.10804e-03,-1.76e+00,-2.20e-01,
1.10805e-03,-1.76e+00,-2.60e-01,
1.10805e-03,-1.76e+00,-2.20e-01,
1.10805e-03,-1.76e+00,-2.00e-01,
1.10805e-03,-1.68e+00,-2.60e-01,
1.10805e-03,-1.76e+00,-2.20e-01,
1.10806e-03,-1.76e+00,-2.40e-01,
1.10806e-03,-1.76e+00,-2.40e-01,
1.10806e-03,-1.76e+00,-2.00e-01,
1.10806e-03,-1.68e+00,-2.40e-01,
1.10806e-03,-1.84e+00,-2.20e-01,
1.10807e-03,-1.76e+00,-2.60e-01,
1.10807e-03,-1.76e+00,-2.40e-01,
1.10807e-03,-1.76e+00,-2.20e-01,
1.10807e-03,-1.76e+00,-2.40e-01,
1.10807e-03,-1.84e+00,-2.20e-01,
1.10808e-03,-1.76e+00,-2.40e-01,
1.10808e-03,-1.76e+00,-2.40e-01,
1.10808e-03,-1.76e+00,-1.80e-01,
1.10808e-03,-1.76e+00,-2.40e-01,
1.10808e-03,-1.84e+00,-2.20e-01,
1.10809e-03,-1.76e+00,-2.40e-01,
1.10809e-03,-1.68e+00,-2.40e-01,
1.10809e-03,-1.76e+00,-2.00e-01,
1.10809e-03,-1.68e+00,-2.40e-01,
1.10809e-03,-1.84e+00,-2.20e-01,
1.10810e-03,-1.76e+00,-2.60e-01,
1.10810e-03,-1.76e+00,-2.40e-01,
1.10810e-03,-1.76e+00,-2.20e-01,
1.10810e-03,-1.76e+00,-2.40e-01,
1.10810e-03,-1.84e+00,-2.20e-01,
1.10811e-03,-1.76e+00,-2.60e-01,
1.10811e-03,-1.76e+00,-2.20e-01,
1.10811e-03,-1.76e+00,-2.00e-01,
1.10811e-03,-1.68e+00,-2.40e-01,
1.10811e-03,-1.84e+00,-2.20e-01,
1.10812e-03,-1.76e+00,-2.40e-01,
1.10812e-03,-1.76e+00,-2.40e-01,
1.10812e-03,-1.76e+00,-2.00e-01,
1.10812e-03,-1.76e+00,-2.20e-01,
1.10812e-03,-1.84e+00,-2.40e-01,
1.10813e-03,-1.76e+00,-2.40e-01,
1.10813e-03,-1.76e+00,-2.20e-01,
1.10813e-03,-1.68e+00,-2.00e-01,
1.10813e-03,-1.76e+00,-2.40e-01,
1.10813e-03,-1.76e+00,-2.20e-01,
1.10814e-03,-1.76e+00,-2.60e-01,
1.10814e-03,-1.76e+00,-2.40e-01,
1.10814e-03,-1.76e+00,-2.00e-01,
1.10814e-03,-1.76e+00,-2.40e-01,
1.10814e-03,-1.76e+00,-2.20e-01,
1.10815e-03,-1.76e+00,-2.40e-01,
1.10815e-03,-1.76e+00,-2.40e-01,
1.10815e-03,-1.76e+00,-2.20e-01,
1.10815e-03,-1.76e+00,-2.20e-01,
1.10815e-03,-1.76e+00,-2.20e-01,
1.10816e-03,-1.76e+00,-2.40e-01,
1.10816e-03,-1.76e+00,-2.20e-01,
1.10816e-03,-1.76e+00,-2.20e-01,
1.10816e-03,-1.76e+00,-2.40e-01,
1.10816e-03,-1.76e+00,-2.20e-01,
1.10817e-03,-1.76e+00,-2.40e-01,
1.10817e-03,-1.76e+00,-2.40e-01,
1.10817e-03,-1.76e+00,-2.00e-01,
1.10817e-03,-1.68e+00,-2.40e-01,
1.10817e-03,-1.76e+00,-2.20e-01,
1.10818e-03,-1.76e+00,-2.40e-01,
1.10818e-03,-1.76e+00,-2.40e-01,
1.10818e-03,-1.76e+00,-2.20e-01,
1.10818e-03,-1.68e+00,-2.20e-01,
1.10818e-03,-1.84e+00,-2.20e-01,
1.10819e-03,-1.76e+00,-2.60e-01,
1.10819e-03,-1.76e+00,-2.20e-01,
1.10819e-03,-1.76e+00,-2.00e-01,
1.10819e-03,-1.76e+00,-2.40e-01,
1.10819e-03,-1.76e+00,-2.20e-01,
1.10820e-03,-1.76e+00,-2.40e-01,
1.10820e-03,-1.76e+00,-2.40e-01,
1.10820e-03,-1.76e+00,-2.00e-01,
1.10820e-03,-1.68e+00,-2.40e-01,
1.10820e-03,-1.76e+00,-2.20e-01,
1.10821e-03,-1.76e+00,-2.40e-01,
1.10821e-03,-1.76e+00,-2.40e-01,
1.10821e-03,-1.76e+00,-2.20e-01,
1.10821e-03,-1.68e+00,-2.40e-01,
1.10821e-03,-1.76e+00,-2.20e-01,
1.10822e-03,-1.76e+00,-2.40e-01,
1.10822e-03,-1.76e+00,-2.20e-01,
1.10822e-03,-1.76e+00,-2.00e-01,
1.10822e-03,-1.76e+00,-2.40e-01,
1.10822e-03,-1.84e+00,-2.20e-01,
1.10823e-03,-1.76e+00,-2.40e-01,
1.10823e-03,-1.76e+00,-2.40e-01,
1.10823e-03,-1.76e+00,-2.00e-01,
1.10823e-03,-1.76e+00,-2.40e-01,
1.10823e-03,-1.76e+00,-2.20e-01,
1.10824e-03,-1.76e+00,-2.40e-01,
1.10824e-03,-1.76e+00,-2.20e-01,
1.10824e-03,-1.68e+00,-2.20e-01,
1.10824e-03,-1.76e+00,-2.20e-01,
1.10824e-03,-1.84e+00,-2.20e-01,
1.10825e-03,-1.76e+00,-2.60e-01,
1.10825e-03,-1.76e+00,-2.20e-01,
1.10825e-03,-1.76e+00,-2.00e-01,
1.10825e-03,-1.68e+00,-2.60e-01,
1.10825e-03,-1.76e+00,-2.20e-01,
1.10826e-03,-1.76e+00,-2.40e-01,
1.10826e-03,-1.76e+00,-2.40e-01,
1.10826e-03,-1.76e+00,-2.00e-01,
1.10826e-03,-1.76e+00,-2.40e-01,
1.10826e-03,-1.76e+00,-2.20e-01,
1.10827e-03,-1.76e+00,-2.40e-01,
1.10827e-03,-1.76e+00,-2.40e-01,
1.10827e-03,-1.76e+00,-2.20e-01,
1.10827e-03,-1.76e+00,-2.40e-01,
1.10827e-03,-1.84e+00,-2.20e-01,
1.10828e-03,-1.76e+00,-2.60e-01,
1.10828e-03,-1.76e+00,-2.20e-01,
1.10828e-03,-1.76e+00,-2.00e-01,
1.10828e-03,-1.68e+00,-2.40e-01,
1.10828e-03,-1.76e+00,-2.20e-01,
1.10829e-03,-1.76e+00,-2.40e-01,
1.10829e-03,-1.76e+00,-2.40e-01,
1.10829e-03,-1.76e+00,-2.00e-01,
1.10829e-03,-1.76e+00,-2.40e-01,
1.10829e-03,-1.76e+00,-2.20e-01,
1.10830e-03,-1.76e+00,-2.40e-01,
1.10830e-03,-1.76e+00,-2.20e-01,
1.10830e-03,-1.76e+00,-2.20e-01,
1.10830e-03,-1.76e+00,-2.40e-01,
1.10830e-03,-1.84e+00,-2.20e-01,
1.10831e-03,-1.84e+00,-2.40e-01,
1.10831e-03,-1.76e+00,-2.20e-01,
1.10831e-03,-1.76e+00,-2.00e-01,
1.10831e-03,-1.68e+00,-2.60e-01,
1.10831e-03,-1.76e+00,-2.20e-01,
1.10832e-03,-1.76e+00,-2.40e-01,
1.10832e-03,-1.76e+00,-2.40e-01,
1.10832e-03,-1.76e+00,-2.00e-01,
1.10832e-03,-1.68e+00,-2.20e-01,
1.10832e-03,-1.84e+00,-2.20e-01,
1.10833e-03,-1.76e+00,-2.40e-01,
1.10833e-03,-1.76e+00,-2.20e-01,
1.10833e-03,-1.76e+00,-2.20e-01,
1.10833e-03,-1.68e+00,-2.40e-01,
1.10833e-03,-1.76e+00,-2.20e-01,
1.10834e-03,-1.76e+00,-2.60e-01,
1.10834e-03,-1.76e+00,-2.40e-01,
1.10834e-03,-1.76e+00,-2.00e-01,
1.10834e-03,-1.76e+00,-2.60e-01,
1.10834e-03,-1.76e+00,-2.20e-01,
1.10835e-03,-1.76e+00,-2.40e-01,
1.10835e-03,-1.60e+00,-2.40e-01,
1.10835e-03,-1.76e+00,-2.20e-01,
1.10835e-03,-1.68e+00,-2.40e-01,
1.10835e-03,-1.76e+00,-2.20e-01,
1.10836e-03,-1.76e+00,-2.40e-01,
1.10836e-03,-1.60e+00,-2.20e-01,
1.10836e-03,-1.68e+00,-2.00e-01,
1.10836e-03,-1.68e+00,-2.40e-01,
1.10836e-03,-1.76e+00,-2.20e-01,
1.10837e-03,-1.76e+00,-2.60e-01,
1.10837e-03,-1.76e+00,-2.40e-01,
1.10837e-03,-1.76e+00,-2.00e-01,
1.10837e-03,-1.68e+00,-2.40e-01,
1.10837e-03,-1.84e+00,-2.20e-01,
1.10838e-03,-1.76e+00,-2.40e-01,
1.10838e-03,-1.60e+00,-2.40e-01,
1.10838e-03,-1.68e+00,-2.20e-01,
1.10838e-03,-1.76e+00,-2.40e-01,
1.10838e-03,-1.76e+00,-2.20e-01,
1.10839e-03,-1.76e+00,-2.40e-01,
1.10839e-03,-1.68e+00,-2.20e-01,
1.10839e-03,-1.76e+00,-2.00e-01,
1.10839e-03,-1.68e+00,-2.20e-01,
