X,CH1,CH2,
Second,Volt,Volt,
2.26480e-04,-1.76e+00,-2.40e-01,
2.26482e-04,-1.76e+00,-2.20e-01,
2.26484e-04,-1.68e+00,-2.40e-01,
2.26486e-04,-1.84e+00,-2.20e-01,
2.26488e-04,-1.76e+00,-2.60e-01,
2.26490e-04,-1.68e+00,-2.40e-01,
2.26492e-04,-1.76e+00,-2.20e-01,
2.26494e-04,-1.68e+00,-2.20e-01,
2.26496e-04,-1.76e+00,-2.20e-01,
2.26498e-04,-1.84e+00,-2.60e-01,
2.26500e-04,-1.76e+00,-2.40e-01,
2.26502e-04,-1.76e+00,-2.00e-01,
2.26504e-04,-1.76e+00,-2.20e-01,
2.26506e-04,-1.76e+00,-2.20e-01,
2.26508e-04,-1.76e+00,-2.40e-01,
2.26510e-04,-1.76e+00,-2.40e-01,
2.26512e-04,-1.76e+00,-2.00e-01,
2.26514e-04,-1.68e+00,-2.40e-01,
2.26516e-04,-1.84e+00,-2.20e-01,
2.26518e-04,-1.76e+00,-2.40e-01,
2.26520e-04,-1.76e+00,-2.40e-01,
2.26522e-04,-1.76e+00,-2.20e-01,
2.26524e-04,-1.76e+00,-2.40e-01,
2.26526e-04,-1.84e+00,-2.20e-01,
2.26528e-04,-1.76e+00,-2.60e-01,
2.26530e-04,-1.76e+00,-2.40e-01,
2.26532e-04,-1.76e+00,-2.00e-01,
2.26534e-04,-1.76e+00,-2.40e-01,
2.26536e-04,-1.76e+00,-2.20e-01,
2.26538e-04,-1.76e+00,-2.40e-01,
2.26540e-04,-1.60e+00,-2.40e-01,
2.26542e-04,-1.68e+00,-2.00e-01,
2.26544e-04,-1.68e+00,-2.40e-01,
2.26546e-04,-1.76e+00,-2.20e-01,
2.26548e-04,-1.76e+00,-2.40e-01,
2.26550e-04,-1.76e+00,-2.40e-01,
2.26552e-04,-1.76e+00,-2.00e-01,
2.26554e-04,-1.76e+00,-2.20e-01,
2.26556e-04,-1.84e+00,-2.20e-01,
2.26558e-04,-1.76e+00,-2.40e-01,
2.26560e-04,-1.76e+00,-2.40e-01,
2.26562e-04,-1.68e+00,-2.20e-01,
2.26564e-04,-1.68e+00,-2.40e-01,
2.26566e-04,-1.84e+00,-2.20e-01,
2.26568e-04,-1.76e+00,-2.40e-01,
2.26570e-04,-1.76e+00,-2.40e-01,
2.26572e-04,-1.76e+00,-2.00e-01,
2.26574e-04,-1.68e+00,-2.40e-01,
2.26576e-04,-1.84e+00,-2.20e-01,
2.26578e-04,-1.76e+00,-2.60e-01,
2.26580e-04,-1.76e+00,-2.40e-01,
2.26582e-04,-1.76e+00,-2.00e-01,
2.26584e-04,-1.68e+00,-2.20e-01,
2.26586e-04,-1.76e+00,-2.20e-01,
2.26588e-04,-1.76e+00,-2.40e-01,
2.26590e-04,-1.76e+00,-2.40e-01,
2.26592e-04,-1.76e+00,-2.20e-01,
2.26594e-04,-1.68e+00,-2.40e-01,
2.26596e-04,-1.84e+00,-2.20e-01,
2.26598e-04,-1.76e+00,-2.40e-01,
2.26600e-04,-1.76e+00,-2.20e-01,
2.26602e-04,-1.76e+00,-2.20e-01,
2.26604e-04,-1.76e+00,-2.40e-01,
2.26606e-04,-1.84e+00,-2.00e-01,
2.26608e-04,-1.76e+00,-2.60e-01,
2.26610e-04,-1.76e+00,-2.40e-01,
2.26612e-04,-1.76e+00,-2.00e-01,
2.26614e-04,-1.68e+00,-2.40e-01,
2.26616e-04,-1.84e+00,-2.20e-01,
2.26618e-04,-1.76e+00,-2.40e-01,
2.26620e-04,-1.68e+00,-2.40e-01,
2.26622e-04,-1.76e+00,-2.00e-01,
2.26624e-04,-1.76e+00,-2.20e-01,
2.26626e-04,-1.84e+00,-2.20e-01,
2.26628e-04,-1.76e+00,-2.40e-01,
2.26630e-04,-1.60e+00,-2.40e-01,
2.26632e-04,-1.76e+00,-2.00e-01,
2.26634e-04,-1.68e+00,-2.20e-01,
2.26636e-04,-1.76e+00,-2.20e-01,
2.26638e-04,-1.76e+00,-2.60e-01,
2.26640e-04,-1.76e+00,-2.40e-01,
2.26642e-04,-1.76e+00,-2.20e-01,
2.26644e-04,-1.68e+00,-2.40e-01,
2.26646e-04,-1.84e+00,-2.20e-01,
2.26648e-04,-1.76e+00,-2.60e-01,
2.26650e-04,-1.76e+00,-2.40e-01,
2.26652e-04,-1.76e+00,-2.00e-01,
2.26654e-04,-1.68e+00,-2.40e-01,
2.26656e-04,-1.84e+00,-2.20e-01,
2.26658e-04,-1.76e+00,-2.40e-01,
2.26660e-04,-1.76e+00,-2.40e-01,
2.26662e-04,-1.76e+00,-2.20e-01,
2.26664e-04,-1.68e+00,-2.20e-01,
2.26666e-04,-1.84e+00,-2.20e-01,
2.26668e-04,-1.76e+00,-2.40e-01,
2.26670e-04,-1.76e+00,-2.20e-01,
2.26672e-04,-1.76e+00,-2.20e-01,
2.26674e-04,-1.76e+00,-2.40e-01,
2.26676e-04,-1.84e+00,-2.20e-01,
2.26678e-04,-1.76e+00,-2.60e-01,
2.26680e-04,-1.76e+00,-2.20e-01,
2.26682e-04,-1.76e+00,-2.00e-01,
2.26684e-04,-1.68e+00,-2.40e-01,
2.26686e-04,-1.84e+00,-2.20e-01,
2.26688e-04,-1.76e+00,-2.40e-01,
2.26690e-04,-1.76e+00,-2.40e-01,
2.26692e-04,-1.76e+00,-2.00e-01,
2.26694e-04,-1.68e+00,-2.20e-01,
2.26696e-04,-1.84e+00,-2.20e-01,
2.26698e-04,-1.76e+00,-2.40e-01,
2.26700e-04,-1.76e+00,-2.40e-01,
2.26702e-04,-1.76e+00,-2.20e-01,
2.26704e-04,-1.76e+00,-2.40e-01,
2.26706e-04,-1.76e+00,-2.20e-01,
2.26708e-04,-1.76e+00,-2.60e-01,
2.26710e-04,-1.76e+00,-2.40e-01,
2.26712e-04,-1.76e+00,-2.20e-01,
2.26714e-04,-1.76e+00,-2.60e-01,
2.26716e-04,-1.76e+00,-2.20e-01,
2.26718e-04,-1.76e+00,-2.40e-01,
2.26720e-04,-1.76e+00,-2.40e-01,
2.26722e-04,-1.76e+00,-2.20e-01,
2.26724e-04,-1.68e+00,-2.40e-01,
2.26726e-04,-1.84e+00,-2.20e-01,
2.26728e-04,-1.76e+00,-2.40e-01,
2.26730e-04,-1.76e+00,-2.40e-01,
2.26732e-04,-1.76e+00,-2.00e-01,
2.26734e-04,-1.76e+00,-2.40e-01,
2.26736e-04,-1.76e+00,-2.20e-01,
2.26738e-04,-1.76e+00,-2.60e-01,
2.26740e-04,-1.76e+00,-2.20e-01,
2.26742e-04,-1.68e+00,-2.20e-01,
2.26744e-04,-1.68e+00,-2.40e-01,
2.26746e-04,-1.76e+00,-2.20e-01,
2.26748e-04,-1.76e+00,-2.40e-01,
2.26750e-04,-1.76e+00,-2.40e-01,
2.26752e-04,-1.68e+00,-2.20e-01,
2.26754e-04,-1.68e+00,-2.40e-01,
2.26756e-04,-1.84e+00,-2.20e-01,
2.26758e-04,-1.76e+00,-2.40e-01,
2.26760e-04,-1.60e+00,-2.40e-01,
2.26762e-04,-1.76e+00,-2.20e-01,
2.26764e-04,-1.76e+00,-2.20e-01,
2.26766e-04,-1.84e+00,-2.20e-01,
2.26768e-04,-1.76e+00,-2.60e-01,
2.26770e-04,-1.76e+00,-2.20e-01,
2.26772e-04,-1.76e+00,-2.00e-01,
2.26774e-04,-1.76e+00,-2.40e-01,
2.26776e-04,-1.84e+00,-2.20e-01,
2.26778e-04,-1.76e+00,-2.60e-01,
2.26780e-04,-1.68e+00,-2.40e-01,
2.26782e-04,-1.76e+00,-2.20e-01,
2.26784e-04,-1.68e+00,-2.40e-01,
2.26786e-04,-1.84e+00,-2.20e-01,
2.26788e-04,-1.76e+00,-2.60e-01,
2.26790e-04,-1.68e+00,-2.40e-01,
2.26792e-04,-1.76e+00,-2.00e-01,
2.26794e-04,-1.68e+00,-2.40e-01,
2.26796e-04,-1.84e+00,-2.20e-01,
2.26798e-04,-1.76e+00,-2.40e-01,
2.26800e-04,-1.76e+00,-2.40e-01,
2.26802e-04,-1.76e+00,-2.20e-01,
2.26804e-04,-1.68e+00,-2.20e-01,
2.26806e-04,-1.76e+00,-2.20e-01,
2.26808e-04,-1.76e+00,-2.60e-01,
2.26810e-04,-1.76e+00,-2.40e-01,
2.26812e-04,-1.76e+00,-2.00e-01,
2.26814e-04,-1.68e+00,-2.40e-01,
2.26816e-04,-1.76e+00,-2.20e-01,
2.26818e-04,-1.76e+00,-2.40e-01,
2.26820e-04,-1.76e+00,-2.40e-01,
2.26822e-04,-1.76e+00,-2.20e-01,
2.26824e-04,-1.68e+00,-2.40e-01,
2.26826e-04,-1.84e+00,-2.20e-01,
2.26828e-04,-1.76e+00,-2.40e-01,
2.26830e-04,-1.76e+00,-2.20e-01,
2.26832e-04,-1.76e+00,-2.00e-01,
2.26834e-04,-1.76e+00,-2.40e-01,
2.26836e-04,-1.76e+00,-2.20e-01,
2.26838e-04,-1.76e+00,-2.40e-01,
2.26840e-04,-1.76e+00,-2.40e-01,
2.26842e-04,-1.76e+00,-2.20e-01,
2.26844e-04,-1.68e+00,-2.40e-01,
2.26846e-04,-1.76e+00,-2.20e-01,
2.26848e-04,-1.76e+00,-2.60e-01,
2.26850e-04,-1.68e+00,-2.40e-01,
2.26852e-04,-1.68e+00,-2.00e-01,
2.26854e-04,-1.68e+00,-2.40e-01,
2.26856e-04,-1.76e+00,-2.20e-01,
2.26858e-04,-1.76e+00,-2.40e-01,
2.26860e-04,-1.76e+00,-2.40e-01,
2.26862e-04,-1.68e+00,-2.00e-01,
2.26864e-04,-1.68e+00,-2.20e-01,
2.26866e-04,-1.84e+00,-2.20e-01,
2.26868e-04,-1.76e+00,-2.40e-01,
2.26870e-04,-1.76e+00,-2.20e-01,
2.26872e-04,-1.76e+00,-2.20e-01,
2.26874e-04,-1.76e+00,-2.40e-01,
2.26876e-04,-1.76e+00,-2.20e-01,
2.26878e-04,-1.76e+00,-2.60e-01,
2.26880e-04,-1.76e+00,-2.20e-01,
2.26882e-04,-1.76e+00,-2.00e-01,
2.26884e-04,-1.68e+00,-2.40e-01,
2.26886e-04,-1.84e+00,-2.20e-01,
2.26888e-04,-1.76e+00,-2.60e-01,
2.26890e-04,-1.76e+00,-2.40e-01,
2.26892e-04,-1.68e+00,-2.00e-01,
2.26894e-04,-1.68e+00,-2.40e-01,
2.26896e-04,-1.84e+00,-2.20e-01,
2.26898e-04,-1.76e+00,-2.40e-01,
2.26900e-04,-1.76e+00,-2.40e-01,
2.26902e-04,-1.76e+00,-2.00e-01,
2.26904e-04,-1.68e+00,-2.40e-01,
2.26906e-04,-1.76e+00,-2.20e-01,
2.26908e-04,-1.76e+00,-2.60e-01,
2.26910e-04,-1.68e+00,-2.20e-01,
2.26912e-04,-1.76e+00,-2.20e-01,
2.26914e-04,-1.76e+00,-2.40e-01,
2.26916e-04,-1.84e+00,-2.20e-01,
2.26918e-04,-1.76e+00,-2.60e-01,
2.26920e-04,-1.76e+00,-2.40e-01,
2.26922e-04,-1.76e+00,-2.00e-01,
2.26924e-04,-1.76e+00,-2.40e-01,
2.26926e-04,-1.84e+00,-2.20e-01,
2.26928e-04,-1.76e+00,-2.40e-01,
2.26930e-04,-1.76e+00,-2.40e-01,
2.26932e-04,-1.68e+00,-2.20e-01,
2.26934e-04,-1.68e+00,-2.40e-01,
2.26936e-04,-1.84e+00,-2.20e-01,
2.26938e-04,-1.84e+00,-2.40e-01,
2.26940e-04,-1.76e+00,-2.20e-01,
2.26942e-04,-1.76e+00,-2.20e-01,
2.26944e-04,-1.68e+00,-2.40e-01,
2.26946e-04,-1.84e+00,-2.20e-01,
2.26948e-04,-1.76e+00,-2.40e-01,
2.26950e-04,-1.76e+00,-2.40e-01,
2.26952e-04,-1.68e+00,-2.20e-01,
2.26954e-04,-1.68e+00,-2.40e-01,
2.26956e-04,-1.76e+00,-2.20e-01,
2.26958e-04,-1.76e+00,-2.60e-01,
2.26960e-04,-1.68e+00,-2.40e-01,
2.26962e-04,-1.76e+00,-2.00e-01,
2.26964e-04,-1.68e+00,-2.40e-01,
2.26966e-04,-1.84e+00,-2.20e-01,
2.26968e-04,-1.76e+00,-2.40e-01,
2.26970e-04,-1.76e+00,-2.40e-01,
2.26972e-04,-1.68e+00,-2.20e-01,
2.26974e-04,-1.68e+00,-2.40e-01,
2.26976e-04,-1.84e+00,-2.20e-01,
2.26978e-04,-1.76e+00,-2.60e-01,
2.26980e-04,-1.76e+00,-2.40e-01,
2.26982e-04,-1.76e+00,-2.00e-01,
2.26984e-04,-1.68e+00,-2.60e-01,
2.26986e-04,-1.76e+00,-2.20e-01,
2.26988e-04,-1.76e+00,-2.40e-01,
2.26990e-04,-1.76e+00,-2.20e-01,
2.26992e-04,-1.68e+00,-2.00e-01,
2.26994e-04,-1.68e+00,-2.40e-01,
2.26996e-04,-1.84e+00,-2.20e-01,
2.26998e-04,-1.84e+00,-2.40e-01,
2.27000e-04,-1.76e+00,-2.40e-01,
2.27002e-04,-1.76e+00,-2.00e-01,
2.27004e-04,-1.76e+00,-2.40e-01,
2.27006e-04,-1.84e+00,-2.40e-01,
2.27008e-04,-1.76e+00,-2.60e-01,
2.27010e-04,-1.76e+00,-2.20e-01,
2.27012e-04,-1.68e+00,-2.20e-01,
2.27014e-04,-1.68e+00,-2.40e-01,
2.27016e-04,-1.76e+00,-2.20e-01,
2.27018e-04,-1.76e+00,-2.60e-01,
2.27020e-04,-1.76e+00,-2.40e-01,
2.27022e-04,-1.76e+00,-2.00e-01,
2.27024e-04,-1.76e+00,-2.40e-01,
2.27026e-04,-1.76e+00,-2.20e-01,
2.27028e-04,-1.76e+00,-2.40e-01,
2.27030e-04,-1.76e+00,-2.40e-01,
2.27032e-04,-1.68e+00,-2.00e-01,
2.27034e-04,-1.68e+00,-2.40e-01,
2.27036e-04,-1.76e+00,-2.20e-01,
2.27038e-04,-1.76e+00,-2.40e-01,
2.27040e-04,-1.68e+00,-2.40e-01,
2.27042e-04,-1.76e+00,-2.20e-01,
2.27044e-04,-1.68e+00,-2.40e-01,
2.27046e-04,-1.84e+00,-2.20e-01,
2.27048e-04,-1.76e+00,-2.60e-01,
2.27050e-04,-1.76e+00,-2.40e-01,
2.27052e-04,-1.68e+00,-2.20e-01,
2.27054e-04,-1.68e+00,-2.60e-01,
2.27056e-04,-1.76e+00,-2.20e-01,
2.27058e-04,-1.68e+00,-2.60e-01,
2.27060e-04,-1.76e+00,-2.40e-01,
2.27062e-04,-1.68e+00,-2.00e-01,
2.27064e-04,-1.68e+00,-2.60e-01,
2.27066e-04,-1.76e+00,-2.40e-01,
2.27068e-04,-1.76e+00,-2.40e-01,
2.27070e-04,-1.76e+00,-2.40e-01,
2.27072e-04,-1.68e+00,-2.00e-01,
2.27074e-04,-1.68e+00,-2.40e-01,
2.27076e-04,-1.76e+00,-2.20e-01,
2.27078e-04,-1.76e+00,-2.60e-01,
2.27080e-04,-1.60e+00,-2.40e-01,
2.27082e-04,-1.76e+00,-2.20e-01,
2.27084e-04,-1.76e+00,-2.40e-01,
2.27086e-04,-1.76e+00,-2.00e-01,
2.27088e-04,-1.76e+00,-2.60e-01,
2.27090e-04,-1.76e+00,-2.40e-01,
2.27092e-04,-1.68e+00,-2.00e-01,
2.27094e-04,-1.68e+00,-2.40e-01,
2.27096e-04,-1.84e+00,-2.20e-01,
2.27098e-04,-1.76e+00,-2.40e-01,
2.27100e-04,-1.68e+00,-2.40e-01,
2.27102e-04,-1.68e+00,-2.00e-01,
2.27104e-04,-1.68e+00,-2.40e-01,
2.27106e-04,-1.84e+00,-2.40e-01,
2.27108e-04,-1.76e+00,-2.40e-01,
2.27110e-04,-1.76e+00,-2.40e-01,
2.27112e-04,-1.76e+00,-2.20e-01,
2.27114e-04,-1.68e+00,-2.40e-01,
2.27116e-04,-1.76e+00,-2.20e-01,
2.27118e-04,-1.76e+00,-2.60e-01,
2.27120e-04,-1.76e+00,-2.40e-01,
2.27122e-04,-1.76e+00,-2.20e-01,
2.27124e-04,-1.68e+00,-2.60e-01,
2.27126e-04,-1.84e+00,-2.20e-01,
2.27128e-04,-1.76e+00,-2.60e-01,
2.27130e-04,-1.76e+00,-2.20e-01,
2.27132e-04,-1.68e+00,-2.00e-01,
2.27134e-04,-1.68e+00,-2.40e-01,
2.27136e-04,-1.76e+00,-2.20e-01,
2.27138e-04,-1.68e+00,-2.60e-01,
2.27140e-04,-1.76e+00,-2.40e-01,
2.27142e-04,-1.68e+00,-2.20e-01,
2.27144e-04,-1.68e+00,-2.40e-01,
2.27146e-04,-1.76e+00,-2.20e-01,
2.27148e-04,-1.76e+00,-2.60e-01,
2.27150e-04,-1.76e+00,-2.20e-01,
2.27152e-04,-1.76e+00,-2.20e-01,
2.27154e-04,-1.68e+00,-2.60e-01,
2.27156e-04,-1.76e+00,-2.20e-01,
2.27158e-04,-1.76e+00,-2.40e-01,
2.27160e-04,-1.76e+00,-2.40e-01,
2.27162e-04,-1.76e+00,-2.00e-01,
2.27164e-04,-1.76e+00,-2.40e-01,
2.27166e-04,-1.84e+00,-2.20e-01,
2.27168e-04,-1.76e+00,-2.40e-01,
2.27170e-04,-1.60e+00,-2.40e-01,
2.27172e-04,-1.76e+00,-2.20e-01,
2.27174e-04,-1.76e+00,-2.40e-01,
2.27176e-04,-1.84e+00,-2.20e-01,
2.27178e-04,-1.76e+00,-2.40e-01,
2.27180e-04,-1.68e+00,-2.40e-01,
2.27182e-04,-1.76e+00,-2.20e-01,
2.27184e-04,-1.76e+00,-2.40e-01,
2.27186e-04,-1.84e+00,-2.20e-01,
2.27188e-04,-1.76e+00,-2.40e-01,
2.27190e-04,-1.76e+00,-2.20e-01,
2.27192e-04,-1.76e+00,-2.00e-01,
2.27194e-04,-1.68e+00,-2.40e-01,
2.27196e-04,-1.76e+00,-2.20e-01,
2.27198e-04,-1.76e+00,-2.40e-01,
2.27200e-04,-1.76e+00,-2.40e-01,
2.27202e-04,-1.68e+00,-2.00e-01,
2.27204e-04,-1.68e+00,-2.40e-01,
2.27206e-04,-1.84e+00,-2.20e-01,
2.27208e-04,-1.76e+00,-2.40e-01,
2.27210e-04,-1.76e+00,-2.40e-01,
2.27212e-04,-1.68e+00,-2.20e-01,
2.27214e-04,-1.68e+00,-2.40e-01,
2.27216e-04,-1.76e+00,-2.20e-01,
2.27218e-04,-1.76e+00,-2.60e-01,
2.27220e-04,-1.76e+00,-2.20e-01,
2.27222e-04,-1.68e+00,-2.20e-01,
2.27224e-04,-1.76e+00,-2.40e-01,
2.27226e-04,-1.76e+00,-2.20e-01,
2.27228e-04,-1.76e+00,-2.60e-01,
2.27230e-04,-1.68e+00,-2.40e-01,
2.27232e-04,-1.76e+00,-2.00e-01,
2.27234e-04,-1.68e+00,-2.40e-01,
2.27236e-04,-1.84e+00,-2.20e-01,
2.27238e-04,-1.76e+00,-2.40e-01,
2.27240e-04,-1.76e+00,-2.40e-01,
2.27242e-04,-1.76e+00,-2.00e-01,
2.27244e-04,-1.68e+00,-2.40e-01,
2.27246e-04,-1.76e+00,-2.20e-01,
2.27248e-04,-1.68e+00,-2.40e-01,
2.27250e-04,-1.76e+00,-2.40e-01,
2.27252e-04,-1.76e+00,-2.20e-01,
2.27254e-04,-1.68e+00,-2.40e-01,
2.27256e-04,-1.84e+00,-2.20e-01,
2.27258e-04,-1.76e+00,-2.60e-01,
2.27260e-04,-1.76e+00,-2.40e-01,
2.27262e-04,-1.68e+00,-2.00e-01,
2.27264e-04,-1.68e+00,-2.40e-01,
2.27266e-04,-1.84e+00,-2.20e-01,
2.27268e-04,-1.76e+00,-2.40e-01,
2.27270e-04,-1.76e+00,-2.40e-01,
2.27272e-04,-1.68e+00,-2.00e-01,
2.27274e-04,-1.68e+00,-2.40e-01,
2.27276e-04,-1.84e+00,-2.20e-01,
2.27278e-04,-1.76e+00,-2.40e-01,
2.27280e-04,-1.76e+00,-2.40e-01,
2.27282e-04,-1.76e+00,-2.20e-01,
2.27284e-04,-1.68e+00,-2.40e-01,
2.27286e-04,-1.76e+00,-2.20e-01,
2.27288e-04,-1.76e+00,-2.60e-01,
2.27290e-04,-1.76e+00,-2.20e-01,
2.27292e-04,-1.68e+00,-2.20e-01,
2.27294e-04,-1.76e+00,-2.40e-01,
2.27296e-04,-1.84e+00,-2.20e-01,
2.27298e-04,-1.76e+00,-2.40e-01,
2.27300e-04,-1.76e+00,-2.40e-01,
2.27302e-04,-1.76e+00,-2.00e-01,
2.27304e-04,-1.68e+00,-2.40e-01,
2.27306e-04,-1.84e+00,-2.20e-01,
2.27308e-04,-1.76e+00,-2.40e-01,
2.27310e-04,-1.76e+00,-2.40e-01,
2.27312e-04,-1.76e+00,-2.20e-01,
2.27314e-04,-1.68e+00,-2.40e-01,
2.27316e-04,-1.76e+00,-2.20e-01,
2.27318e-04,-1.76e+00,-2.60e-01,
2.27320e-04,-1.76e+00,-2.40e-01,
2.27322e-04,-1.68e+00,-2.20e-01,
2.27324e-04,-1.68e+00,-2.40e-01,
2.27326e-04,-1.76e+00,-2.20e-01,
2.27328e-04,-1.76e+00,-2.60e-01,
2.27330e-04,-1.76e+00,-2.40e-01,
2.27332e-04,-1.76e+00,-2.00e-01,
2.27334e-04,-1.68e+00,-2.40e-01,
2.27336e-04,-1.76e+00,-2.20e-01,
2.27338e-04,-1.76e+00,-2.40e-01,
2.27340e-04,-1.76e+00,-2.40e-01,
2.27342e-04,-1.76e+00,-2.20e-01,
2.27344e-04,-1.68e+00,-2.40e-01,
2.27346e-04,-1.84e+00,-2.20e-01,
2.27348e-04,-1.76e+00,-2.40e-01,
2.27350e-04,-1.60e+00,-2.20e-01,
2.27352e-04,-1.76e+00,-2.00e-01,
2.27354e-04,-1.76e+00,-2.40e-01,
2.27356e-04,-1.84e+00,-2.20e-01,
2.27358e-04,-1.84e+00,-2.60e-01,
2.27360e-04,-1.76e+00,-2.40e-01,
2.27362e-04,-1.76e+00,-2.00e-01,
2.27364e-04,-1.76e+00,-2.60e-01,
2.27366e-04,-1.84e+00,-2.20e-01,
2.27368e-04,-1.76e+00,-2.40e-01,
2.27370e-04,-1.76e+00,-2.40e-01,
2.27372e-04,-1.76e+00,-2.00e-01,
2.27374e-04,-1.68e+00,-2.40e-01,
2.27376e-04,-1.76e+00,-2.20e-01,
2.27378e-04,-1.76e+00,-2.40e-01,
2.27380e-04,-1.76e+00,-2.40e-01,
2.27382e-04,-1.76e+00,-2.20e-01,
2.27384e-04,-1.68e+00,-2.40e-01,
2.27386e-04,-1.76e+00,-2.20e-01,
2.27388e-04,-1.76e+00,-2.60e-01,
2.27390e-04,-1.76e+00,-2.20e-01,
2.27392e-04,-1.68e+00,-2.20e-01,
2.27394e-04,-1.68e+00,-2.60e-01,
2.27396e-04,-1.76e+00,-2.20e-01,
2.27398e-04,-1.76e+00,-2.60e-01,
2.27400e-04,-1.76e+00,-2.40e-01,
2.27402e-04,-1.68e+00,-2.00e-01,
2.27404e-04,-1.68e+00,-2.40e-01,
2.27406e-04,-1.84e+00,-2.20e-01,
2.27408e-04,-1.76e+00,-2.40e-01,
2.27410e-04,-1.76e+00,-2.40e-01,
2.27412e-04,-1.76e+00,-2.00e-01,
2.27414e-04,-1.68e+00,-2.20e-01,
2.27416e-04,-1.84e+00,-2.20e-01,
2.27418e-04,-1.76e+00,-2.60e-01,
2.27420e-04,-1.60e+00,-2.40e-01,
2.27422e-04,-1.68e+00,-2.20e-01,
2.27424e-04,-1.76e+00,-2.40e-01,
2.27426e-04,-1.84e+00,-2.20e-01,
2.27428e-04,-1.76e+00,-2.40e-01,
2.27430e-04,-1.76e+00,-2.40e-01,
2.27432e-04,-1.76e+00,-2.20e-01,
2.27434e-04,-1.76e+00,-2.40e-01,
2.27436e-04,-1.84e+00,-2.20e-01,
2.27438e-04,-1.76e+00,-2.60e-01,
2.27440e-04,-1.76e+00,-2.40e-01,
2.27442e-04,-1.68e+00,-2.00e-01,
2.27444e-04,-1.68e+00,-2.40e-01,
2.27446e-04,-1.76e+00,-2.20e-01,
2.27448e-04,-1.76e+00,-2.40e-01,
2.27450e-04,-1.76e+00,-2.20e-01,
2.27452e-04,-1.76e+00,-2.00e-01,
2.27454e-04,-1.68e+00,-2.40e-01,
2.27456e-04,-1.84e+00,-2.20e-01,
2.27458e-04,-1.76e+00,-2.60e-01,
2.27460e-04,-1.76e+00,-2.40e-01,
2.27462e-04,-1.68e+00,-2.20e-01,
2.27464e-04,-1.76e+00,-2.40e-01,
2.27466e-04,-1.84e+00,-2.20e-01,
2.27468e-04,-1.76e+00,-2.60e-01,
2.27470e-04,-1.76e+00,-2.20e-01,
2.27472e-04,-1.68e+00,-2.00e-01,
2.27474e-04,-1.68e+00,-2.40e-01,
2.27476e-04,-1.84e+00,-2.40e-01,
2.27478e-04,-1.76e+00,-2.40e-01,
2.27480e-04,-1.76e+00,-2.40e-01,
2.27482e-04,-1.76e+00,-2.00e-01,
2.27484e-04,-1.68e+00,-2.40e-01,
2.27486e-04,-1.84e+00,-2.20e-01,
2.27488e-04,-1.76e+00,-2.40e-01,
2.27490e-04,-1.76e+00,-2.40e-01,
2.27492e-04,-1.76e+00,-2.20e-01,
2.27494e-04,-1.76e+00,-2.20e-01,
2.27496e-04,-1.76e+00,-2.20e-01,
2.27498e-04,-1.76e+00,-2.60e-01,
2.27500e-04,-1.76e+00,-2.40e-01,
2.27502e-04,-1.68e+00,-2.20e-01,
2.27504e-04,-1.68e+00,-2.40e-01,
2.27506e-04,-1.76e+00,-2.20e-01,
2.27508e-04,-1.76e+00,-2.60e-01,
2.27510e-04,-1.76e+00,-2.40e-01,
2.27512e-04,-1.76e+00,-2.00e-01,
2.27514e-04,-1.68e+00,-2.40e-01,
2.27516e-04,-1.84e+00,-2.20e-01,
2.27518e-04,-1.76e+00,-2.40e-01,
2.27520e-04,-1.76e+00,-2.40e-01,
2.27522e-04,-1.76e+00,-2.20e-01,
2.27524e-04,-1.68e+00,-2.20e-01,
2.27526e-04,-1.76e+00,-2.20e-01,
2.27528e-04,-1.76e+00,-2.60e-01,
2.27530e-04,-1.76e+00,-2.40e-01,
2.27532e-04,-1.68e+00,-2.20e-01,
2.27534e-04,-1.68e+00,-2.60e-01,
2.27536e-04,-1.84e+00,-2.20e-01,
2.27538e-04,-1.76e+00,-2.60e-01,
2.27540e-04,-1.68e+00,-2.40e-01,
2.27542e-04,-1.76e+00,-2.00e-01,
2.27544e-04,-1.76e+00,-2.40e-01,
2.27546e-04,-1.84e+00,-2.20e-01,
2.27548e-04,-1.76e+00,-2.40e-01,
2.27550e-04,-1.76e+00,-2.40e-01,
2.27552e-04,-1.76e+00,-2.20e-01,
2.27554e-04,-1.68e+00,-2.40e-01,
2.27556e-04,-1.76e+00,-2.20e-01,
2.27558e-04,-1.76e+00,-2.60e-01,
2.27560e-04,-1.76e+00,-2.40e-01,
2.27562e-04,-1.76e+00,-2.20e-01,
2.27564e-04,-1.76e+00,-2.40e-01,
2.27566e-04,-1.76e+00,-2.20e-01,
2.27568e-04,-1.76e+00,-2.60e-01,
2.27570e-04,-1.68e+00,-2.40e-01,
2.27572e-04,-1.68e+00,-2.00e-01,
2.27574e-04,-1.76e+00,-2.40e-01,
2.27576e-04,-1.84e+00,-2.20e-01,
2.27578e-04,-1.76e+00,-2.40e-01,
2.27580e-04,-1.76e+00,-2.40e-01,
2.27582e-04,-1.68e+00,-2.00e-01,
2.27584e-04,-1.68e+00,-2.40e-01,
2.27586e-04,-1.84e+00,-2.20e-01,
2.27588e-04,-1.76e+00,-2.40e-01,
2.27590e-04,-1.60e+00,-2.40e-01,
2.27592e-04,-1.76e+00,-2.20e-01,
2.27594e-04,-1.68e+00,-2.20e-01,
2.27596e-04,-1.76e+00,-2.20e-01,
